soil_moisture,temperature,humidity,rainfall,crop,pump
28,34,74,5,tea,0
18,30,90,7,tea,0
81,31,34,18,cotton,0
24,12,99,6,rice,0
77,18,33,12,pulses,0
72,29,67,11,wheat,0
47,38,41,11,rice,0
56,18,42,19,cotton,0
22,13,41,4,tea,1
55,27,38,10,cotton,0
45,31,84,11,pulses,0
19,17,54,9,pulses,0
64,30,64,15,cotton,0
32,11,54,19,rice,0
32,26,98,9,wheat,0
77,30,58,3,maize,0
53,29,74,0,maize,0
14,35,52,6,pulses,0
13,34,46,14,wheat,0
39,13,88,2,tea,1
61,37,89,10,cotton,0
22,16,91,4,tea,1
27,37,46,14,pulses,0
41,37,57,3,cotton,1
42,15,91,6,maize,0
67,11,73,19,pulses,0
71,29,41,15,pulses,0
80,12,59,4,wheat,0
23,38,40,8,rice,0
23,37,37,15,pulses,0
19,37,33,1,rice,1
68,15,61,8,wheat,0
48,36,73,1,pulses,0
55,16,34,8,pulses,0
27,30,22,15,maize,0
28,15,25,11,cotton,0
46,23,21,18,rice,0
12,29,24,12,maize,0
64,21,49,15,pulses,0
16,32,59,13,wheat,0
80,29,66,1,tea,0
61,12,34,3,maize,0
63,39,53,9,maize,0
47,38,38,10,tea,0
72,18,68,17,pulses,0
73,22,27,13,maize,0
15,28,33,7,rice,0
83,32,68,10,pulses,0
61,14,31,17,rice,0
53,23,52,5,rice,0
45,24,52,19,maize,0
46,24,69,3,pulses,0
73,39,74,0,maize,0
57,37,34,15,maize,0
36,12,75,1,pulses,0
74,20,51,0,pulses,0
10,38,33,4,pulses,1
57,14,39,10,pulses,0
46,17,29,13,wheat,0
58,27,90,8,pulses,0
64,30,86,18,tea,0
48,24,42,13,pulses,0
45,22,29,6,maize,0
75,21,75,16,tea,0
75,10,49,5,cotton,0
77,24,22,1,rice,0
11,16,21,4,wheat,1
74,17,44,6,tea,0
27,33,88,13,rice,0
50,16,26,3,wheat,0
48,34,20,4,pulses,0
35,26,51,3,rice,1
84,14,56,8,maize,0
12,23,95,7,maize,0
58,26,86,11,pulses,0
37,39,38,8,rice,0
25,19,81,3,pulses,1
31,32,43,0,pulses,1
89,20,42,14,wheat,0
86,27,83,18,rice,0
58,27,91,8,cotton,0
37,33,93,15,pulses,0
25,17,63,3,wheat,1
73,10,23,15,wheat,0
69,18,96,12,rice,0
75,19,47,0,tea,0
35,25,43,12,pulses,0
51,35,83,11,pulses,0
12,19,51,1,rice,1
30,35,61,16,tea,0
41,35,37,18,wheat,0
79,22,25,2,maize,0
78,27,46,13,pulses,0
33,36,62,18,maize,0
74,34,54,6,pulses,0
32,12,60,15,rice,0
89,37,20,6,pulses,0
17,26,87,0,tea,1
54,24,24,19,pulses,0
20,12,68,0,rice,1
66,35,61,8,cotton,0
21,19,86,13,rice,0
81,34,32,18,rice,0
19,22,69,17,rice,0
72,11,32,9,rice,0
44,12,80,17,tea,0
47,34,41,4,pulses,0
30,38,67,16,tea,0
60,31,38,10,tea,0
27,27,98,5,cotton,0
27,30,66,0,cotton,1
35,20,99,5,pulses,0
29,26,73,7,pulses,0
34,35,89,4,rice,1
89,30,41,18,tea,0
54,34,64,12,cotton,0
67,20,88,5,maize,0
27,26,27,8,rice,0
57,24,74,3,wheat,0
23,19,21,9,tea,0
16,13,76,17,rice,0
47,39,88,7,pulses,0
73,34,89,13,rice,0
38,11,55,14,wheat,0
64,33,61,9,pulses,0
54,23,85,1,maize,0
28,14,74,19,cotton,0
11,18,37,17,cotton,0
75,10,93,1,wheat,0
45,39,92,3,wheat,0
65,21,42,18,cotton,0
30,16,55,19,maize,0
72,37,73,14,maize,0
11,21,28,13,rice,0
83,29,66,13,wheat,0
24,19,87,4,wheat,1
71,39,99,12,wheat,0
21,29,99,17,pulses,0
12,37,23,14,cotton,0
13,12,67,2,cotton,1
18,37,40,0,cotton,1
55,17,70,13,maize,0
51,16,29,14,cotton,0
83,11,74,19,rice,0
40,27,54,15,pulses,0
46,19,90,4,cotton,1
20,25,34,4,pulses,1
70,17,30,7,pulses,0
36,30,53,12,maize,0
55,30,29,18,wheat,0
79,20,87,14,pulses,0
52,23,27,12,rice,0
54,30,36,2,maize,0
27,36,50,13,tea,0
59,38,52,19,pulses,0
15,23,45,15,pulses,0
22,18,81,9,wheat,0
21,20,25,0,cotton,1
16,16,79,6,maize,0
23,14,40,2,tea,1
82,17,92,4,maize,0
56,18,80,2,cotton,0
16,36,77,5,maize,0
48,12,36,18,tea,0
65,10,27,1,maize,0
28,28,86,10,rice,0
36,24,27,12,rice,0
70,25,21,10,cotton,0
75,18,90,6,tea,0
61,18,54,12,tea,0
65,20,94,8,tea,0
23,12,90,10,tea,0
42,21,55,18,tea,0
21,21,97,7,wheat,0
75,39,22,17,maize,0
33,11,50,1,pulses,1
54,27,96,8,tea,0
85,34,29,15,pulses,0
64,28,69,17,rice,0
80,34,53,10,pulses,0
62,13,70,19,pulses,0
75,11,43,13,maize,0
28,39,55,8,pulses,0
60,18,33,2,cotton,0
75,12,82,6,cotton,0
54,11,52,17,tea,0
49,26,73,11,wheat,0
15,32,57,7,wheat,0
60,24,86,6,maize,0
50,35,46,6,wheat,0
56,17,51,9,pulses,0
26,28,47,8,cotton,0
32,16,34,15,tea,0
49,19,29,19,rice,0
82,26,36,10,pulses,0
46,18,59,9,cotton,0
67,35,64,19,cotton,0
30,31,66,5,maize,0
36,28,81,5,pulses,0
20,15,29,0,wheat,1
48,39,80,2,rice,1
72,10,68,6,rice,0
37,23,99,1,wheat,1
56,14,88,8,tea,0
56,19,77,4,wheat,0
13,21,78,5,tea,0
70,34,51,11,rice,0
27,29,37,18,pulses,0
59,29,80,7,maize,0
45,20,95,14,cotton,0
10,28,47,19,pulses,0
44,28,39,0,rice,1
14,11,51,9,rice,0
15,25,73,17,rice,0
69,13,22,2,cotton,0
14,34,22,2,tea,1
41,13,51,7,maize,0
48,30,76,8,pulses,0
49,29,28,4,pulses,0
51,37,35,13,maize,0
83,19,99,12,maize,0
17,33,48,17,tea,0
38,25,94,15,pulses,0
69,18,29,17,wheat,0
87,15,68,17,wheat,0
32,14,88,10,maize,0
13,19,35,3,rice,1
43,38,32,8,rice,0
47,13,26,9,cotton,0
70,18,44,9,wheat,0
36,29,43,13,rice,0
40,11,71,1,maize,1
12,18,69,19,cotton,0
86,38,22,13,wheat,0
36,18,86,3,cotton,1
52,15,54,13,rice,0
69,23,55,4,maize,0
55,10,70,5,maize,0
46,27,52,1,maize,0
76,35,74,4,rice,0
15,21,42,14,tea,0
68,32,56,7,pulses,0
12,10,70,5,pulses,0
86,15,31,16,maize,0
20,34,64,6,pulses,0
36,15,98,4,tea,1
11,36,95,16,maize,0
73,32,65,9,tea,0
53,13,96,16,wheat,0
85,20,70,5,pulses,0
64,35,55,11,wheat,0
49,38,43,19,maize,0
85,37,89,11,cotton,0
32,10,41,3,cotton,1
73,36,96,4,rice,0
66,10,94,6,wheat,0
19,17,83,16,wheat,0
44,30,68,10,cotton,0
15,32,50,15,maize,0
63,34,78,18,rice,0
88,12,55,14,wheat,0
76,21,78,2,rice,0
65,31,93,19,wheat,0
69,15,36,6,tea,0
23,15,90,12,tea,0
55,26,78,0,rice,1
25,36,33,1,cotton,1
36,35,34,16,cotton,0
46,34,87,5,wheat,0
70,34,44,1,pulses,0
29,38,97,16,tea,0
34,33,61,9,tea,0
59,18,28,10,rice,0
67,23,36,6,pulses,0
87,28,50,17,rice,0
46,22,37,15,cotton,0
14,14,34,19,cotton,0
63,18,52,18,pulses,0
46,39,97,4,pulses,0
83,37,57,14,cotton,0
19,19,89,16,maize,0
18,13,45,17,tea,0
87,33,75,5,tea,0
42,16,38,9,rice,0
33,28,42,11,tea,0
79,26,69,5,rice,0
66,23,45,19,pulses,0
35,26,94,0,pulses,0
48,35,96,18,maize,0
53,29,68,4,pulses,0
73,23,61,19,cotton,0
57,16,42,12,maize,0
76,24,75,17,cotton,0
57,37,70,4,cotton,0
49,39,58,13,rice,0
55,37,34,2,cotton,0
12,21,86,7,maize,0
85,22,91,19,wheat,0
23,27,61,2,pulses,1
13,39,67,7,rice,0
21,15,66,16,pulses,0
32,15,65,16,cotton,0
12,15,61,10,cotton,0
12,12,57,3,tea,1
51,16,68,5,rice,0
89,21,90,19,rice,0
86,11,73,6,maize,0
28,27,68,1,wheat,1
37,10,38,14,maize,0
47,36,22,18,maize,0
18,31,62,1,maize,1
65,24,94,2,wheat,0
26,20,64,7,maize,0
16,33,53,4,pulses,1
81,36,61,11,rice,0
85,39,74,11,wheat,0
63,38,99,10,cotton,0
37,29,55,6,tea,0
75,29,56,16,tea,0
37,32,81,8,pulses,0
34,17,27,2,rice,1
88,39,43,6,tea,0
58,21,28,16,pulses,0
57,27,41,1,pulses,0
56,14,58,11,tea,0
71,28,51,10,tea,0
42,24,60,4,pulses,0
51,33,92,5,pulses,0
36,26,65,5,cotton,0
17,32,38,10,tea,0
71,20,40,9,maize,0
47,15,46,1,pulses,0
13,27,24,18,rice,0
63,23,30,17,rice,0
57,15,60,14,pulses,0
78,17,54,0,rice,0
25,21,23,13,cotton,0
70,39,42,5,cotton,0
27,26,23,13,pulses,0
54,33,67,13,tea,0
27,19,47,10,maize,0
17,39,29,9,tea,0
38,10,30,15,rice,0
30,38,90,6,maize,0
63,34,20,12,rice,0
56,24,53,6,maize,0
75,26,53,19,pulses,0
77,17,75,2,wheat,0
57,17,81,19,cotton,0
85,19,55,9,cotton,0
89,23,40,15,pulses,0
32,34,47,6,rice,0
26,24,35,4,rice,1
70,19,99,8,wheat,0
61,37,78,8,tea,0
51,35,47,10,maize,0
60,29,63,13,pulses,0
10,22,48,3,wheat,1
30,28,21,6,pulses,0
66,29,35,18,wheat,0
45,23,68,1,rice,1
11,38,74,8,rice,0
32,23,21,12,tea,0
69,17,31,19,pulses,0
68,23,77,8,pulses,0
75,29,45,3,tea,0
52,18,69,0,rice,1
68,12,49,12,cotton,0
83,14,33,11,tea,0
82,33,34,14,wheat,0
45,24,84,13,rice,0
69,33,36,17,pulses,0
13,22,91,15,pulses,0
30,10,70,11,maize,0
13,16,33,13,maize,0
13,21,95,12,cotton,0
42,30,72,4,pulses,0
23,21,68,1,rice,1
18,13,68,11,pulses,0
73,10,71,7,pulses,0
71,13,65,5,wheat,0
16,28,89,9,cotton,0
14,26,74,9,wheat,0
22,18,70,2,maize,1
11,16,40,0,wheat,1
21,16,32,11,maize,0
16,27,58,6,tea,0
43,36,21,14,maize,0
30,38,46,13,pulses,0
69,32,36,1,maize,0
19,13,63,1,pulses,1
47,29,44,1,cotton,1
67,34,99,19,pulses,0
65,13,53,10,pulses,0
53,12,58,9,pulses,0
89,30,32,2,cotton,0
73,31,20,9,rice,0
29,33,29,0,rice,1
59,39,94,14,maize,0
63,29,83,15,tea,0
55,34,52,17,rice,0
49,39,37,5,maize,0
33,28,69,3,cotton,1
67,30,57,18,rice,0
40,39,50,6,rice,0
59,25,93,4,pulses,0
19,36,98,14,pulses,0
23,12,61,17,maize,0
28,31,58,13,pulses,0
39,12,27,10,maize,0
66,39,92,6,wheat,0
25,25,81,9,wheat,0
31,32,64,10,tea,0
63,37,87,6,rice,0
79,20,78,2,wheat,0
52,21,65,3,maize,0
28,12,70,3,pulses,1
14,14,33,6,pulses,0
80,16,56,11,rice,0
29,33,50,19,wheat,0
24,18,51,11,tea,0
47,21,53,6,tea,0
10,15,54,8,tea,0
14,31,74,0,tea,1
63,26,96,12,pulses,0
70,31,28,2,pulses,0
87,30,79,16,pulses,0
26,34,89,1,maize,1
85,36,39,2,tea,0
36,22,43,19,cotton,0
79,29,68,4,pulses,0
34,22,70,3,tea,1
54,29,41,17,wheat,0
11,39,42,0,rice,1
31,23,40,9,pulses,0
63,36,99,2,pulses,0
26,24,74,10,wheat,0
70,27,43,2,rice,0
75,20,53,0,maize,0
35,32,29,12,pulses,0
65,20,33,15,rice,0
42,15,63,19,cotton,0
10,16,58,7,pulses,0
49,18,61,11,tea,0
52,11,65,12,wheat,0
53,22,52,9,rice,0
71,25,88,9,wheat,0
45,35,31,4,tea,1
65,33,35,15,maize,0
48,36,74,13,tea,0
22,17,79,4,maize,1
48,18,84,12,wheat,0
21,31,61,5,maize,0
30,11,89,7,pulses,0
27,30,24,2,maize,1
22,27,60,12,maize,0
28,29,28,10,pulses,0
44,21,84,12,maize,0
55,30,67,2,pulses,0
66,17,86,15,pulses,0
43,19,49,9,maize,0
71,18,60,11,pulses,0
65,24,81,3,rice,0
10,38,36,18,maize,0
66,36,87,13,maize,0
37,20,76,17,tea,0
13,30,64,6,tea,0
80,20,47,4,tea,0
84,15,43,7,maize,0
85,37,76,9,tea,0
49,26,62,17,rice,0
62,10,83,12,wheat,0
48,26,52,19,tea,0
44,11,97,9,pulses,0
19,33,47,17,tea,0
60,30,85,5,rice,0
73,20,98,13,pulses,0
88,19,50,8,pulses,0
68,12,33,3,pulses,0
35,14,38,9,pulses,0
12,20,53,6,cotton,0
86,33,71,2,cotton,0
26,16,56,9,pulses,0
74,35,28,17,pulses,0
87,27,78,2,pulses,0
10,35,73,11,rice,0
66,18,51,14,tea,0
20,21,57,3,wheat,1
76,19,57,18,pulses,0
86,29,65,9,tea,0
64,15,24,19,rice,0
50,11,27,11,rice,0
68,36,37,1,pulses,0
39,30,89,15,maize,0
34,31,93,18,rice,0
80,11,94,2,maize,0
73,10,24,10,rice,0
34,24,85,6,maize,0
75,23,20,18,maize,0
43,35,53,15,pulses,0
64,20,53,9,pulses,0
67,36,63,3,tea,0
63,12,29,9,maize,0
10,36,60,4,cotton,1
27,11,59,12,rice,0
25,21,21,8,pulses,0
65,31,86,19,wheat,0
83,36,50,6,rice,0
40,28,50,1,tea,1
57,11,74,18,tea,0
86,38,41,9,maize,0
43,23,37,19,tea,0
43,32,82,7,pulses,0
69,26,89,2,tea,0
85,18,78,13,rice,0
46,24,99,7,cotton,0
49,10,65,9,cotton,0
26,14,79,16,maize,0
50,16,51,17,tea,0
65,19,21,17,tea,0
63,30,20,15,cotton,0
88,12,52,19,maize,0
22,27,30,15,tea,0
55,11,48,3,maize,0
81,18,30,17,pulses,0
26,20,98,4,rice,1
20,25,49,1,pulses,1
49,31,54,4,tea,1
55,23,46,2,tea,0
74,13,37,11,tea,0
41,19,47,4,cotton,1
61,25,74,17,cotton,0
19,19,72,10,tea,0
68,16,57,16,tea,0
24,27,42,4,rice,1
12,29,23,0,rice,1
18,39,65,16,maize,0
17,26,48,4,maize,1
83,20,59,3,cotton,0
17,13,63,15,wheat,0
25,32,95,6,rice,0
20,19,64,0,maize,1
32,18,80,3,rice,1
65,20,91,10,rice,0
65,14,91,6,pulses,0
31,31,91,8,wheat,0
27,16,49,13,rice,0
48,18,21,4,pulses,0
12,20,96,18,wheat,0
17,35,71,10,pulses,0
14,20,57,14,pulses,0
14,25,81,16,wheat,0
28,35,89,18,rice,0
70,17,87,9,rice,0
55,34,45,7,maize,0
27,30,53,1,rice,1
70,34,50,19,rice,0
69,17,30,19,rice,0
11,11,22,16,maize,0
59,37,22,9,wheat,0
72,26,71,16,maize,0
80,39,20,10,rice,0
58,38,65,3,tea,0
89,29,25,8,rice,0
80,37,94,1,maize,0
27,11,75,10,pulses,0
25,28,45,9,pulses,0
55,22,80,4,maize,0
34,32,89,8,cotton,0
17,19,57,11,pulses,0
73,23,66,16,tea,0
23,14,41,12,maize,0
31,12,22,9,pulses,0
87,11,75,9,pulses,0
44,18,45,8,wheat,0
60,16,85,5,rice,0
85,34,41,13,pulses,0
52,13,76,3,pulses,0
84,12,47,15,wheat,0
12,23,34,13,maize,0
82,39,89,8,maize,0
64,19,40,5,wheat,0
28,28,44,11,wheat,0
51,28,31,11,cotton,0
70,26,93,11,rice,0
32,19,65,13,wheat,0
89,33,35,16,rice,0
13,16,82,7,pulses,0
74,29,58,14,tea,0
13,11,47,9,maize,0
68,16,76,12,wheat,0
89,17,79,0,tea,0
39,24,21,3,maize,1
42,26,96,19,cotton,0
89,37,81,19,maize,0
42,23,72,15,wheat,0
29,17,21,14,tea,0
57,24,93,1,tea,0
36,21,92,1,tea,1
41,38,43,1,maize,1
36,27,94,6,rice,0
34,24,29,11,rice,0
75,15,43,19,maize,0
21,33,34,9,wheat,0
55,38,24,13,maize,0
57,17,59,13,rice,0
84,34,61,10,maize,0
46,23,68,4,tea,1
13,27,34,0,wheat,1
70,27,84,12,wheat,0
80,19,61,17,cotton,0
56,14,21,7,maize,0
56,12,56,8,pulses,0
26,33,43,12,pulses,0
41,36,31,4,pulses,0
19,33,99,12,tea,0
59,17,55,2,pulses,0
84,36,30,12,maize,0
68,33,63,13,cotton,0
27,33,33,9,cotton,0
75,30,48,10,maize,0
44,22,85,14,pulses,0
15,21,54,19,maize,0
12,16,82,19,maize,0
80,36,51,11,rice,0
44,38,73,1,cotton,1
86,37,61,0,wheat,0
75,10,79,13,pulses,0
75,10,67,10,pulses,0
60,33,33,10,rice,0
81,14,20,12,tea,0
82,21,53,8,wheat,0
43,13,79,10,wheat,0
48,16,20,11,wheat,0
58,22,24,13,cotton,0
56,25,33,5,tea,0
45,17,21,13,rice,0
31,24,41,2,tea,1
86,35,80,10,pulses,0
53,32,49,5,rice,0
76,34,30,9,cotton,0
70,34,34,4,pulses,0
18,19,56,13,tea,0
57,34,36,11,wheat,0
27,34,55,18,tea,0
38,34,71,14,pulses,0
57,26,84,7,cotton,0
21,20,99,19,cotton,0
48,30,79,13,cotton,0
32,35,20,10,rice,0
28,25,28,15,tea,0
33,24,38,3,wheat,1
53,10,53,6,wheat,0
58,15,28,2,maize,0
83,16,53,1,cotton,0
13,20,61,7,pulses,0
71,14,32,6,wheat,0
27,11,78,11,cotton,0
69,24,97,16,wheat,0
73,34,52,8,tea,0
29,17,77,5,maize,0
61,10,43,5,cotton,0
45,39,83,10,rice,0
71,33,54,8,rice,0
57,10,34,7,wheat,0
66,23,40,15,tea,0
66,24,81,0,pulses,0
50,37,74,1,cotton,0
62,20,86,12,maize,0
71,14,84,7,tea,0
38,35,97,5,wheat,0
48,16,65,19,tea,0
19,31,26,2,maize,1
70,11,66,8,tea,0
65,12,62,10,cotton,0
18,15,94,17,wheat,0
59,12,94,11,maize,0
84,10,37,7,wheat,0
21,11,25,9,pulses,0
11,18,66,11,cotton,0
82,20,99,13,maize,0
26,39,60,8,pulses,0
44,12,85,16,pulses,0
55,28,20,2,pulses,0
76,14,67,3,maize,0
79,38,21,13,wheat,0
44,26,90,15,tea,0
88,20,97,18,tea,0
81,10,48,9,pulses,0
43,10,84,11,rice,0
20,23,46,4,rice,1
12,39,46,6,maize,0
19,22,21,2,wheat,1
21,29,67,15,maize,0
60,22,36,0,wheat,0
68,18,58,0,cotton,0
11,30,58,19,rice,0
11,17,27,11,maize,0
14,20,65,13,cotton,0
31,12,22,0,tea,1
42,25,84,12,rice,0
78,35,48,2,wheat,0
37,29,50,18,pulses,0
67,30,90,2,tea,0
23,21,70,7,tea,0
59,11,96,11,cotton,0
83,28,77,1,maize,0
50,10,40,1,pulses,0
24,38,45,14,maize,0
83,32,82,3,cotton,0
77,25,80,1,tea,0
52,15,79,2,rice,1
64,20,69,18,tea,0
58,11,21,11,cotton,0
27,18,88,11,tea,0
34,28,25,2,pulses,1
21,28,47,13,tea,0
64,36,81,4,tea,0
56,22,38,14,tea,0
76,38,67,10,rice,0
80,39,80,3,wheat,0
73,10,47,16,wheat,0
69,38,33,18,maize,0
52,19,89,18,wheat,0
46,24,21,7,wheat,0
41,16,90,14,wheat,0
61,10,53,8,tea,0
62,33,29,16,tea,0
65,36,77,19,pulses,0
81,27,55,1,rice,0
11,12,84,5,tea,0
57,34,51,15,tea,0
25,39,46,7,wheat,0
45,24,96,15,rice,0
19,36,53,7,rice,0
88,24,32,3,wheat,0
27,37,30,5,wheat,0
11,25,84,18,rice,0
49,19,28,12,cotton,0
51,39,53,11,wheat,0
34,39,90,7,wheat,0
10,33,88,15,rice,0
25,31,40,15,cotton,0
51,32,70,2,pulses,0
46,10,72,1,cotton,1
46,26,21,14,maize,0
80,36,72,17,cotton,0
15,20,47,13,wheat,0
87,11,24,11,tea,0
31,38,30,4,rice,1
83,35,27,15,pulses,0
55,15,95,11,wheat,0
49,21,33,7,pulses,0
63,32,86,11,rice,0
55,27,98,3,pulses,0
45,12,26,7,cotton,0
50,22,95,19,rice,0
76,22,90,16,wheat,0
32,11,56,1,tea,1
52,37,55,16,wheat,0
70,11,73,15,maize,0
26,10,85,7,rice,0
74,22,99,19,wheat,0
12,25,21,8,cotton,0
87,10,55,12,cotton,0
84,33,74,1,pulses,0
39,21,48,2,wheat,1
30,37,43,1,pulses,1
25,36,46,15,maize,0
71,35,45,11,rice,0
69,27,90,6,maize,0
18,23,81,3,tea,1
75,35,20,5,pulses,0
35,33,98,1,wheat,1
76,18,28,7,pulses,0
24,25,82,7,maize,0
21,39,70,2,tea,1
28,17,32,1,maize,1
23,13,52,1,tea,1
24,23,74,0,cotton,1
20,37,35,0,cotton,1
72,23,94,13,wheat,0
52,34,98,16,maize,0
76,35,80,11,cotton,0
52,19,60,9,pulses,0
10,10,91,4,rice,1
13,39,87,7,pulses,0
34,23,66,18,cotton,0
83,28,26,2,cotton,0
62,12,88,15,maize,0
44,31,81,10,tea,0
34,15,62,0,rice,1
12,16,61,12,rice,0
60,35,37,15,tea,0
59,35,71,2,maize,0
22,32,84,17,cotton,0
44,34,76,6,tea,0
64,24,42,5,rice,0
27,22,47,3,rice,1
60,37,45,15,cotton,0
39,19,23,11,cotton,0
49,31,49,10,wheat,0
39,27,72,15,pulses,0
67,14,35,16,tea,0
74,36,37,19,cotton,0
81,21,32,18,wheat,0
21,22,78,19,maize,0
17,26,36,6,rice,0
84,28,79,14,tea,0
87,13,71,0,pulses,0
27,36,97,16,maize,0
74,24,84,18,tea,0
19,30,58,9,tea,0
46,33,58,14,cotton,0
38,29,70,4,wheat,1
55,33,52,0,tea,0
53,24,31,18,pulses,0
45,17,29,0,maize,0
27,35,35,13,pulses,0
88,32,79,19,tea,0
41,18,33,15,pulses,0
29,36,97,13,pulses,0
43,23,33,13,wheat,0
82,18,95,10,rice,0
50,20,39,6,tea,0
44,16,89,2,maize,1
66,20,49,3,rice,0
36,31,56,11,pulses,0
27,12,36,2,rice,1
30,26,81,2,cotton,1
27,27,50,7,cotton,0
36,20,25,13,tea,0
37,30,94,9,maize,0
24,23,63,19,cotton,0
54,22,45,0,pulses,0
56,23,87,10,wheat,0
45,34,92,1,wheat,0
28,34,85,5,pulses,0
54,32,76,8,rice,0
66,38,45,11,pulses,0
85,31,46,0,rice,0
38,35,92,11,rice,0
25,19,62,0,wheat,1
31,21,46,4,cotton,1
81,32,24,12,pulses,0
64,20,73,9,cotton,0
21,15,62,10,tea,0
25,14,28,1,maize,1
64,31,25,3,wheat,0
56,26,47,14,rice,0
82,30,26,3,maize,0
36,22,68,3,rice,1
20,26,46,10,maize,0
24,30,35,3,maize,1
62,39,37,7,cotton,0
42,11,20,19,tea,0
80,36,63,8,tea,0
31,19,92,14,rice,0
74,14,96,4,wheat,0
67,35,37,2,tea,0
36,13,35,7,wheat,0
84,22,39,6,rice,0
21,29,51,19,wheat,0
69,31,53,9,maize,0
81,35,53,14,maize,0
86,17,20,14,rice,0
42,15,20,15,wheat,0
75,26,32,0,wheat,0
18,20,79,9,rice,0
86,34,47,4,tea,0
35,13,27,7,cotton,0
54,23,86,8,tea,0
64,16,22,16,pulses,0
61,26,21,12,cotton,0
18,37,52,12,wheat,0
88,24,78,17,cotton,0
16,34,78,0,cotton,1
66,28,64,19,wheat,0
66,22,66,14,maize,0
46,12,90,12,cotton,0
82,19,53,12,rice,0
87,17,26,1,tea,0
39,39,79,11,wheat,0
60,27,68,7,wheat,0
56,34,66,17,cotton,0
63,12,66,1,maize,0
32,27,47,7,maize,0
88,30,76,6,tea,0
67,34,43,0,tea,0
65,21,37,13,maize,0
40,34,40,0,pulses,0
77,33,24,12,maize,0
71,17,35,1,maize,0
69,24,96,15,cotton,0
46,16,52,12,rice,0
43,28,72,2,tea,1
10,12,65,0,pulses,1
50,14,96,11,pulses,0
53,18,88,6,wheat,0
44,10,69,6,maize,0
36,39,73,16,maize,0
30,28,47,9,rice,0
81,18,28,16,maize,0
32,32,80,4,tea,1
50,11,46,17,pulses,0
89,27,68,14,maize,0
59,26,37,18,rice,0
83,35,98,5,cotton,0
31,12,85,5,tea,0
49,13,29,6,cotton,0
11,24,97,11,wheat,0
51,10,35,17,rice,0
39,23,39,4,wheat,1
53,22,59,10,wheat,0
19,25,27,17,pulses,0
72,25,74,3,wheat,0
33,10,36,6,wheat,0
15,12,69,9,rice,0
54,14,48,10,cotton,0
27,33,45,1,maize,1
25,14,52,17,wheat,0
49,21,70,10,pulses,0
25,24,22,11,maize,0
88,16,90,7,pulses,0
79,18,31,2,maize,0
22,10,39,11,wheat,0
77,14,81,7,tea,0
59,27,93,9,maize,0
38,10,62,15,tea,0
67,24,67,13,cotton,0
16,16,47,11,maize,0
14,32,66,9,rice,0
49,26,70,1,pulses,0
13,19,36,9,cotton,0
16,39,57,13,cotton,0
89,16,98,15,tea,0
46,25,75,5,wheat,0
84,15,91,7,pulses,0
68,31,72,17,rice,0
59,21,38,18,rice,0
78,26,39,0,tea,0
38,20,35,10,tea,0
64,19,59,8,cotton,0
76,16,92,5,tea,0
39,26,41,16,wheat,0
29,35,34,9,cotton,0
76,35,75,13,cotton,0
70,21,87,4,cotton,0
53,37,76,19,rice,0
65,14,64,5,pulses,0
88,10,33,19,pulses,0
69,21,44,11,rice,0
50,10,61,11,cotton,0
87,22,57,10,wheat,0
49,39,56,17,maize,0
59,21,92,7,cotton,0
19,24,78,0,tea,1
26,17,47,0,pulses,1
24,21,48,1,maize,1
62,30,49,15,rice,0
82,36,57,3,rice,0
60,20,50,4,maize,0
75,14,65,9,pulses,0
35,36,88,1,pulses,0
47,12,75,2,tea,1
39,36,78,11,rice,0
64,20,26,11,rice,0
18,27,82,16,cotton,0
25,19,25,9,wheat,0
33,29,77,19,tea,0
29,10,79,19,cotton,0
71,32,65,11,wheat,0
61,33,31,19,rice,0
87,27,70,8,wheat,0
61,25,27,19,rice,0
52,10,56,9,pulses,0
19,16,29,8,cotton,0
75,24,80,15,rice,0
80,31,73,17,wheat,0
74,14,57,11,cotton,0
24,24,33,16,wheat,0
84,39,54,1,wheat,0
59,31,76,14,maize,0
50,22,27,11,rice,0
69,15,74,14,rice,0
42,22,85,12,wheat,0
61,34,98,14,pulses,0
47,38,25,15,rice,0
73,29,35,4,tea,0
19,10,98,17,pulses,0
59,37,95,17,pulses,0
72,13,42,3,pulses,0
68,36,29,17,rice,0
21,33,73,14,pulses,0
67,37,57,19,pulses,0
18,19,63,5,cotton,0
58,23,41,4,rice,1
70,13,34,12,pulses,0
87,30,79,2,tea,0
60,28,50,13,pulses,0
54,15,22,1,wheat,0
76,18,85,16,rice,0
89,21,92,6,cotton,0
27,23,64,18,tea,0
70,36,44,9,maize,0
59,37,51,15,wheat,0
23,37,44,13,wheat,0
19,30,22,7,wheat,0
83,27,81,16,tea,0
15,12,87,16,rice,0
12,12,38,5,rice,0
11,13,30,11,pulses,0
85,28,86,1,pulses,0
10,10,76,13,rice,0
61,34,42,13,pulses,0
22,24,23,5,rice,0
41,37,51,2,wheat,0
34,36,24,7,maize,0
47,24,96,7,wheat,0
14,23,50,19,pulses,0
27,16,65,6,maize,0
19,13,86,2,maize,1
62,34,80,6,rice,0
43,20,44,13,cotton,0
39,11,77,13,tea,0
41,37,92,19,cotton,0
20,34,35,3,maize,1
39,34,94,5,cotton,0
10,11,96,6,pulses,0
15,16,86,6,maize,0
87,29,55,10,wheat,0
65,24,50,8,pulses,0
76,14,26,3,wheat,0
67,30,24,2,pulses,0
88,34,33,14,rice,0
